annual_inc,chargeoff_within_12_mths,delinq_amnt,delinq_2yrs,dti,installment,int_rate,loan_amnt,mths_since_last_delinq,bad_loans
75000.0,0.0,0.0,0.0,18.21,132.0,11.55,4000.0,59.0,0
45000.0,0.0,0.0,1.0,2.77,165.0,11.55,5000.0,14.0,0
98000.0,0.0,0.0,0.0,14.19,569.43,15.02,23925.0,67.0,0
42000.0,0.0,0.0,0.0,22.09,102.56,18.94,2800.0,45.0,0
51000.0,0.0,0.0,0.0,19.6,107.22,10.47,3300.0,38.0,0
38000.0,0.0,0.0,0.0,6.85,56.43,20.89,1500.0,49.0,0
54200.0,0.0,0.0,0.0,35.47,363.81,19.92,9800.0,38.0,0
110000.0,0.0,0.0,1.0,26.94,610.01,30.79,18575.0,14.0,1
51000.0,0.0,0.0,0.0,11.76,226.16,12.73,10000.0,37.0,0
44000.0,0.0,0.0,1.0,17.38,416.11,15.02,12000.0,17.0,1
36400.0,0.0,0.0,1.0,1.12,614.34,17.97,17000.0,23.0,0
79000.0,0.0,0.0,5.0,14.4,973.64,22.35,35000.0,14.0,0
50000.0,0.0,0.0,0.0,30.77,320.48,16.91,9000.0,79.0,1
41455.0,0.0,0.0,1.0,23.25,333.82,22.35,12000.0,7.0,1
48000.0,0.0,0.0,1.0,36.03,299.11,16.91,8400.0,62.0,1
78000.0,0.0,0.0,0.0,20.08,307.66,18.94,8400.0,36.0,1
47000.0,0.0,0.0,1.0,8.02,235.8,15.02,6800.0,23.0,0
70000.0,0.0,0.0,0.0,13.51,413.72,25.34,14000.0,53.0,0
50000.0,0.0,0.0,0.0,18.1,113.07,10.08,3500.0,43.0,0
38905.0,0.0,0.0,0.0,27.8,266.57,15.02,11200.0,57.0,0
32000.0,0.0,0.0,2.0,19.2,61.46,27.27,1500.0,17.0,0
80000.0,0.0,0.0,2.0,19.11,271.36,10.08,8400.0,20.0,0
46000.0,0.0,0.0,0.0,5.43,230.45,6.67,7500.0,26.0,0
205000.0,0.0,0.0,0.0,14.97,1151.16,22.35,30000.0,26.0,1
48000.0,0.0,0.0,0.0,11.83,39.94,25.34,1000.0,64.0,0
112000.0,0.0,0.0,0.0,12.71,921.64,13.56,40000.0,57.0,0
60000.0,0.0,0.0,0.0,21.26,323.9,20.89,12000.0,39.0,0
84000.0,0.0,0.0,1.0,9.29,730.87,17.97,28800.0,9.0,0
70000.0,0.0,0.0,1.0,4.78,423.23,14.47,18000.0,16.0,0
72000.0,0.0,0.0,0.0,13.38,836.65,28.72,26500.0,31.0,0
40000.0,0.0,0.0,0.0,26.34,335.65,12.73,10000.0,50.0,1
47500.0,0.0,0.0,0.0,18.57,219.76,18.94,6000.0,41.0,0
44160.0,0.0,0.0,0.0,32.96,974.65,10.47,30000.0,30.0,0
53580.0,0.0,0.0,1.0,19.26,100.96,8.46,3200.0,9.0,0
50000.0,0.0,0.0,0.0,36.32,323.05,10.08,10000.0,77.0,0
45000.0,0.0,0.0,0.0,31.28,271.04,17.97,7500.0,41.0,1
80000.0,0.0,0.0,2.0,27.89,1281.9,18.94,35000.0,14.0,0
36000.0,0.0,0.0,2.0,30.63,339.65,13.56,10000.0,12.0,1
102000.0,0.0,0.0,0.0,6.46,243.67,10.47,7500.0,54.0,0
88000.0,0.0,0.0,0.0,16.17,339.65,13.56,10000.0,40.0,0
66000.0,0.0,0.0,1.0,8.67,242.73,15.02,7000.0,6.0,0
90000.0,0.0,0.0,0.0,45.33,470.66,15.02,19775.0,66.0,1
125000.0,0.0,0.0,0.0,32.24,806.43,13.56,35000.0,80.0,0
155000.0,0.0,0.0,0.0,24.73,384.23,19.92,10350.0,70.0,1
185000.0,0.0,0.0,0.0,10.74,1151.16,22.35,30000.0,44.0,0
55000.0,0.0,0.0,0.0,10.32,309.74,7.21,10000.0,31.0,0
35000.0,0.0,0.0,0.0,16.05,475.56,16.14,13500.0,27.0,1
43000.0,0.0,0.0,0.0,10.94,481.69,14.47,14000.0,32.0,0
60000.0,0.0,0.0,1.0,17.32,516.1,14.47,15000.0,22.0,0
67800.0,0.0,0.0,3.0,15.27,174.07,13.56,5125.0,18.0,0
130000.0,0.0,0.0,0.0,19.32,247.79,7.21,8000.0,29.0,0
100000.0,0.0,0.0,1.0,38.73,1169.18,26.31,28900.0,50.0,1
82500.0,0.0,0.0,1.0,19.35,216.82,7.21,7000.0,20.0,0
29000.0,0.0,0.0,2.0,4.14,496.09,16.91,20000.0,15.0,1
80000.0,0.0,0.0,0.0,18.56,645.15,13.56,28000.0,30.0,1
30861.0,0.0,0.0,1.0,29.99,339.84,25.34,11500.0,11.0,0
36000.0,0.0,0.0,1.0,29.7,146.51,18.94,4000.0,16.0,0
25000.0,0.0,0.0,0.0,27.84,98.31,11.06,3000.0,30.0,1
77707.0,0.0,0.0,0.0,39.2,463.12,13.56,20100.0,41.0,0
110000.0,0.0,0.0,0.0,18.76,346.76,15.02,10000.0,32.0,1
26000.0,0.0,0.0,0.0,30.61,281.81,16.14,8000.0,60.0,0
39996.0,0.0,0.0,0.0,13.44,208.06,15.02,6000.0,50.0,0
120000.0,0.0,0.0,0.0,14.43,206.44,14.47,6000.0,25.0,0
74000.0,0.0,0.0,0.0,17.58,445.48,19.92,12000.0,29.0,1
80000.0,0.0,0.0,2.0,20.48,631.44,28.72,20000.0,5.0,1
49586.0,0.0,0.0,0.0,20.23,225.72,20.89,6000.0,70.0,0
170000.0,0.0,0.0,0.0,17.56,707.61,11.06,32500.0,37.0,0
43500.0,0.0,0.0,0.0,23.17,277.41,15.02,8000.0,45.0,1
92000.0,0.0,0.0,0.0,19.62,806.43,13.56,35000.0,26.0,1
210000.0,0.0,0.0,0.0,12.1,1006.93,12.73,30000.0,28.0,0
83000.0,0.0,0.0,0.0,22.5,120.43,14.47,3500.0,56.0,0
46000.0,0.0,0.0,4.0,22.85,169.09,16.14,4800.0,10.0,0
35000.0,0.0,0.0,2.0,68.18,507.55,17.97,20000.0,20.0,0
52500.0,0.0,0.0,1.0,11.3,162.45,10.47,5000.0,16.0,0
68000.0,0.0,0.0,0.0,65.78,582.92,18.94,22500.0,44.0,1
65000.0,0.0,0.0,2.0,13.92,230.41,13.56,10000.0,15.0,0
130000.0,0.0,0.0,0.0,22.87,837.45,17.97,33000.0,65.0,0
45000.0,0.0,0.0,1.0,11.76,75.24,20.89,2000.0,9.0,0
55000.0,0.0,0.0,4.0,25.75,402.89,18.94,11000.0,14.0,1
150000.0,0.0,0.0,1.0,7.38,161.53,10.08,5000.0,8.0,1
72620.0,0.0,0.0,0.0,9.39,167.83,12.73,5000.0,65.0,0
105000.0,0.0,0.0,1.0,10.87,1084.13,17.97,30000.0,10.0,0
39000.0,0.0,0.0,0.0,29.35,161.53,10.08,5000.0,54.0,0
153000.0,0.0,0.0,1.0,17.85,267.06,16.91,7500.0,20.0,0
130000.0,0.0,0.0,0.0,9.61,630.99,8.46,20000.0,26.0,0
86600.0,0.0,0.0,0.0,9.87,365.67,6.11,12000.0,64.0,0
110000.0,0.0,0.0,0.0,5.87,97.3,23.4,2500.0,47.0,0
40000.0,0.0,0.0,0.0,27.27,416.11,15.02,12000.0,56.0,0
90000.0,0.0,0.0,1.0,10.72,315.5,8.46,10000.0,18.0,0
110000.0,0.0,0.0,0.0,24.83,1032.2,14.47,30000.0,70.0,0
40000.0,0.0,0.0,1.0,3.45,839.11,12.73,25000.0,9.0,0
50000.0,0.0,0.0,3.0,31.4,952.02,15.02,40000.0,15.0,1
134000.0,0.0,0.0,1.0,11.27,125.87,12.73,3750.0,22.0,0
44000.0,0.0,0.0,0.0,29.21,50.95,13.56,1500.0,65.0,0
85000.0,0.0,0.0,0.0,18.3,335.65,12.73,10000.0,46.0,1
90000.0,0.0,0.0,1.0,17.09,65.54,11.06,2000.0,7.0,0
50000.0,0.0,0.0,1.0,12.12,198.0,11.55,6000.0,23.0,0
30000.0,0.0,0.0,0.0,29.56,542.24,26.31,18000.0,24.0,1
43000.0,0.0,0.0,2.0,16.45,161.53,10.08,5000.0,23.0,0
44000.0,0.0,0.0,0.0,16.61,315.5,8.46,10000.0,55.0,0
78000.0,0.0,0.0,0.0,27.94,623.78,10.47,19200.0,39.0,1
60000.0,0.0,0.0,0.0,15.52,42.29,29.69,1000.0,26.0,0
86000.0,0.0,0.0,0.0,11.81,761.8,6.11,25000.0,56.0,0
56000.0,0.0,0.0,1.0,21.92,316.21,17.97,8750.0,7.0,0
45000.0,0.0,0.0,0.0,17.57,247.4,11.06,7550.0,47.0,0
58000.0,0.0,0.0,0.0,15.85,330.0,11.55,10000.0,62.0,0
124000.0,0.0,0.0,0.0,2.6,483.69,16.91,19500.0,40.0,1
53500.0,0.0,0.0,1.0,25.64,289.84,24.37,10000.0,11.0,1
40000.0,0.0,0.0,0.0,11.88,171.66,30.84,4000.0,35.0,0
72000.0,0.0,0.0,0.0,23.5,135.68,10.08,4200.0,41.0,0
67140.0,0.0,0.0,1.0,14.94,268.17,8.46,8500.0,1.0,0
125000.0,0.0,0.0,4.0,22.07,345.62,13.56,15000.0,12.0,1
65000.0,0.0,0.0,1.0,17.08,276.49,13.56,12000.0,17.0,0
68000.0,0.0,0.0,0.0,15.03,346.76,15.02,10000.0,59.0,0
67000.0,0.0,0.0,8.0,4.48,67.13,12.73,2000.0,16.0,0
123433.0,0.0,0.0,2.0,10.36,832.21,15.02,24000.0,14.0,0
29000.0,0.0,0.0,8.0,16.06,169.83,13.56,5000.0,10.0,0
61050.0,0.0,0.0,0.0,13.84,660.0,11.55,20000.0,32.0,0
95000.0,0.0,0.0,1.0,24.71,1104.22,8.46,35000.0,11.0,1
75000.0,0.0,0.0,0.0,2.94,576.02,13.56,25000.0,80.0,0
86000.0,0.0,0.0,1.0,16.82,528.0,11.55,16000.0,22.0,0
32000.0,0.0,0.0,0.0,9.08,173.38,15.02,5000.0,64.0,0
89000.0,0.0,0.0,2.0,11.15,578.2,17.97,16000.0,5.0,0
53000.0,0.0,0.0,2.0,25.14,520.13,15.02,15000.0,19.0,0
100000.0,0.0,0.0,0.0,30.4,617.28,10.47,19000.0,171.0,0
81300.0,0.0,0.0,0.0,24.44,258.11,6.67,8400.0,108.0,0
140000.0,0.0,0.0,0.0,14.38,609.82,16.14,25000.0,35.0,0
85000.0,0.0,0.0,4.0,3.29,324.89,10.47,10000.0,4.0,0
150000.0,0.0,0.0,0.0,22.31,1204.23,14.47,35000.0,60.0,0
93000.0,0.0,0.0,0.0,34.18,460.46,27.27,15000.0,78.0,0
130000.0,0.0,0.0,0.0,10.18,345.62,13.56,15000.0,52.0,0
75000.0,0.0,0.0,0.0,23.15,172.04,14.47,5000.0,45.0,1
85000.0,0.0,0.0,0.0,11.38,281.81,16.14,8000.0,49.0,0
95000.0,0.0,0.0,1.0,8.63,646.1,10.08,20000.0,20.0,0
225000.0,0.0,0.0,0.0,4.84,929.2,7.21,30000.0,39.0,0
45000.0,0.0,0.0,1.0,11.46,223.65,14.47,6500.0,17.0,0
91000.0,0.0,0.0,0.0,21.5,154.83,14.47,4500.0,57.0,0
85000.0,0.0,0.0,0.0,11.83,344.07,14.47,10000.0,46.0,0
87936.0,0.0,0.0,1.0,2.78,380.66,17.97,15000.0,23.0,0
60000.0,0.0,0.0,0.0,14.22,335.65,12.73,10000.0,42.0,0
23000.0,0.0,0.0,0.0,4.75,55.49,15.02,1600.0,28.0,0
80000.0,0.0,0.0,0.0,14.97,335.65,12.73,10000.0,31.0,0
140000.0,0.0,0.0,1.0,11.97,660.0,11.55,20000.0,17.0,1
60000.0,0.0,0.0,0.0,8.42,98.31,11.06,3000.0,32.0,0
38000.0,0.0,0.0,0.0,30.61,217.8,11.55,6600.0,70.0,0
205000.0,0.0,0.0,0.0,17.09,578.94,29.69,18000.0,26.0,1
110000.0,0.0,0.0,0.0,23.01,763.56,6.67,24850.0,30.0,0
52000.0,0.0,0.0,0.0,28.49,468.94,7.84,15000.0,34.0,0
38000.0,0.0,0.0,0.0,12.98,106.83,16.91,3000.0,60.0,1
74000.0,0.0,0.0,0.0,17.87,913.42,10.08,28275.0,46.0,0
65000.0,0.0,0.0,3.0,23.56,622.11,13.56,27000.0,21.0,0
55000.0,0.0,0.0,1.0,26.86,376.19,20.89,10000.0,3.0,1
42000.0,0.0,0.0,2.0,14.03,98.31,11.06,3000.0,12.0,0
195000.0,0.0,0.0,0.0,10.87,487.86,16.14,20000.0,47.0,0
57000.0,0.0,0.0,2.0,30.11,389.19,23.4,10000.0,8.0,0
60000.0,0.0,0.0,0.0,15.0,946.48,8.46,30000.0,79.0,0
75000.0,0.0,0.0,1.0,8.88,834.55,22.35,30000.0,18.0,0
10800.0,0.0,0.0,6.0,207.03,839.11,12.73,25000.0,18.0,0
125000.0,0.0,0.0,0.0,7.73,732.52,18.94,20000.0,45.0,0
67958.0,0.0,0.0,1.0,24.88,534.12,16.91,15000.0,21.0,0
183000.0,0.0,0.0,1.0,13.55,396.0,11.55,12000.0,6.0,0
72000.0,0.0,0.0,0.0,10.17,353.15,16.14,10025.0,28.0,0
26366.0,0.0,0.0,0.0,10.74,226.16,12.73,10000.0,56.0,0
120000.0,0.0,0.0,1.0,11.9,783.81,11.06,36000.0,16.0,0
65000.0,0.0,0.0,0.0,19.68,578.2,17.97,16000.0,33.0,0
42554.0,0.0,0.0,0.0,14.21,406.04,17.97,16000.0,80.0,0
220000.0,0.0,0.0,0.0,5.27,303.0,7.84,15000.0,41.0,0
78000.0,0.0,0.0,3.0,17.54,890.2,16.91,25000.0,9.0,1
150000.0,0.0,0.0,0.0,8.14,585.43,16.14,24000.0,26.0,1
90000.0,0.0,0.0,0.0,0.2,173.38,15.02,5000.0,63.0,0
25000.0,0.0,0.0,0.0,12.7,185.62,19.92,5000.0,60.0,1
65000.0,0.0,0.0,1.0,24.91,398.77,15.02,11500.0,22.0,0
87996.0,0.0,0.0,1.0,5.99,385.99,12.73,11500.0,14.0,0
50000.0,0.0,0.0,0.0,6.48,555.44,19.92,21000.0,30.0,0
65000.0,0.0,0.0,0.0,6.24,487.55,6.11,16000.0,33.0,0
58240.0,0.0,0.0,1.0,30.13,633.14,26.31,15650.0,11.0,0
50000.0,0.0,0.0,0.0,15.39,129.22,10.08,4000.0,60.0,1
25000.0,0.0,0.0,0.0,3.6,103.22,14.47,3000.0,26.0,1
64000.0,0.0,0.0,1.0,13.31,111.37,19.92,3000.0,22.0,0
72000.0,0.0,0.0,1.0,30.37,928.08,19.92,25000.0,19.0,0
42000.0,0.0,0.0,0.0,6.59,688.13,14.47,20000.0,39.0,1
80000.0,0.0,0.0,0.0,35.72,464.6,7.21,15000.0,48.0,0
86500.0,0.0,0.0,0.0,16.3,533.26,6.11,17500.0,33.0,0
119165.0,0.0,0.0,0.0,24.67,1343.02,22.35,35000.0,52.0,1
36000.0,0.0,0.0,0.0,35.7,422.09,22.35,11000.0,49.0,0
100000.0,0.0,0.0,0.0,15.35,540.77,20.89,14375.0,73.0,0
50400.0,0.0,0.0,0.0,11.69,268.17,8.46,8500.0,24.0,0
65000.0,0.0,0.0,0.0,22.75,52.84,16.14,1500.0,72.0,0
48500.0,0.0,0.0,0.0,18.34,244.87,10.47,11400.0,30.0,0
66000.0,0.0,0.0,0.0,14.75,937.88,7.84,30000.0,42.0,0
70000.0,0.0,0.0,4.0,13.12,352.27,16.14,10000.0,6.0,1
46000.0,0.0,0.0,0.0,30.19,126.82,16.14,3600.0,54.0,0
38000.0,0.0,0.0,0.0,11.47,238.01,15.02,10000.0,64.0,1
68000.0,0.0,0.0,1.0,17.4,352.27,16.14,10000.0,11.0,0
40000.0,0.0,0.0,1.0,0.81,114.69,11.06,3500.0,12.0,1
44268.0,0.0,0.0,0.0,15.13,542.07,17.97,15000.0,68.0,0
85000.0,0.0,0.0,1.0,21.87,89.1,19.92,2400.0,11.0,0
40000.0,0.0,0.0,0.0,27.6,324.89,10.47,10000.0,58.0,0
64500.0,0.0,0.0,0.0,13.21,126.2,8.46,4000.0,65.0,0
55000.0,0.0,0.0,0.0,5.54,257.75,10.47,12000.0,38.0,0
95000.0,0.0,0.0,1.0,22.54,742.46,19.92,20000.0,19.0,1
57000.0,0.0,0.0,0.0,16.91,339.65,13.56,10000.0,71.0,0
150000.0,1.0,0.0,3.0,11.62,120.84,12.73,3600.0,12.0,1
71250.0,0.0,0.0,0.0,21.61,544.06,18.94,21000.0,38.0,0
43000.0,0.0,0.0,1.0,15.02,439.51,18.94,12000.0,31.0,0
80000.0,0.0,0.0,0.0,25.29,183.13,18.94,5000.0,58.0,0
57200.0,0.0,0.0,2.0,32.81,187.52,14.47,5450.0,15.0,0
85200.0,0.0,0.0,0.0,23.74,366.26,18.94,10000.0,27.0,0
65000.0,0.0,0.0,0.0,21.31,545.81,10.47,16800.0,32.0,0
36000.0,0.0,0.0,1.0,3.43,225.72,20.89,6000.0,14.0,1
115000.0,0.0,0.0,0.0,13.41,1261.97,8.46,40000.0,57.0,0
52000.0,0.0,0.0,0.0,50.17,503.47,12.73,15000.0,68.0,0
100000.0,1.0,0.0,1.0,28.69,1155.0,11.55,35000.0,5.0,0
54975.0,0.0,0.0,1.0,34.71,356.08,16.91,10000.0,19.0,1
90000.0,1.0,0.0,1.0,14.15,880.71,11.55,40000.0,8.0,1
102000.0,0.0,0.0,0.0,26.53,487.33,10.47,15000.0,42.0,1
43000.0,0.0,0.0,2.0,14.68,238.99,18.94,6525.0,45.0,0
67500.0,0.0,0.0,1.0,27.54,328.16,30.75,10000.0,5.0,0
78000.0,0.0,0.0,0.0,4.68,243.93,16.14,10000.0,55.0,0
85000.0,0.0,0.0,0.0,2.7,178.69,10.47,5500.0,44.0,0
59040.0,0.0,0.0,0.0,36.87,563.62,16.14,16000.0,62.0,0
62000.0,0.0,0.0,0.0,13.1,595.02,15.02,25000.0,38.0,0
90000.0,0.0,0.0,0.0,11.99,80.56,12.73,2400.0,54.0,0
120000.0,0.0,0.0,1.0,12.46,1040.26,15.02,30000.0,19.0,1
110000.0,0.0,0.0,1.0,21.47,587.61,8.46,18625.0,17.0,0
80000.0,0.0,0.0,0.0,11.15,189.24,14.47,5500.0,56.0,1
187000.0,0.0,0.0,0.0,16.3,359.98,12.73,10725.0,80.0,0
120000.0,0.0,0.0,0.0,7.9,139.38,7.21,4500.0,25.0,0
91000.0,0.0,0.0,1.0,12.2,249.26,16.91,7000.0,23.0,1
71464.0,0.0,0.0,0.0,20.58,157.75,8.46,5000.0,71.0,1
40000.0,0.0,0.0,1.0,0.75,142.44,16.91,4000.0,22.0,0
80000.0,0.0,0.0,1.0,21.18,277.41,15.02,8000.0,5.0,0
115000.0,0.0,0.0,0.0,6.15,195.85,16.91,5500.0,28.0,0
90000.0,0.0,0.0,0.0,8.01,589.48,15.02,17000.0,39.0,0
82000.0,0.0,0.0,0.0,26.59,476.01,15.02,20000.0,60.0,0
80000.0,0.0,0.0,0.0,19.37,634.79,19.92,24000.0,35.0,0
60000.0,0.0,0.0,1.0,23.16,594.38,20.89,15800.0,19.0,0
70000.0,0.0,0.0,0.0,16.17,1376.26,14.47,40000.0,43.0,0
88932.0,0.0,0.0,1.0,10.12,353.36,6.67,11500.0,21.0,0
75000.0,0.0,0.0,1.0,26.24,264.2,16.14,7500.0,11.0,0
82000.0,0.0,0.0,1.0,9.37,475.51,13.56,14000.0,15.0,0
68000.0,0.0,0.0,0.0,26.86,269.92,20.89,10000.0,33.0,1
70000.0,0.0,0.0,0.0,10.92,261.81,15.02,11000.0,55.0,0
72000.0,0.0,0.0,0.0,20.9,438.27,11.06,13375.0,70.0,0
98000.0,0.0,0.0,1.0,14.45,445.1,22.35,16000.0,10.0,1
120000.0,0.0,0.0,1.0,18.35,539.84,20.89,20000.0,21.0,0
31000.0,0.0,0.0,1.0,8.21,712.16,16.91,20000.0,12.0,1
68000.0,0.0,0.0,2.0,15.56,106.83,16.91,3000.0,19.0,0
78000.0,0.0,0.0,0.0,10.11,630.24,23.4,22175.0,27.0,1
21191.0,0.0,0.0,0.0,3.12,688.13,14.47,20000.0,38.0,1
40500.0,0.0,0.0,0.0,45.13,396.75,19.92,15000.0,54.0,0
100000.0,0.0,0.0,0.0,10.91,904.54,10.08,28000.0,44.0,1
53000.0,0.0,0.0,0.0,13.65,591.02,25.34,20000.0,43.0,1
50000.0,0.0,0.0,0.0,13.79,368.66,13.56,16000.0,79.0,1
24000.0,0.0,0.0,0.0,25.35,173.38,15.02,5000.0,69.0,1
240000.0,0.0,0.0,0.0,5.39,503.47,12.73,15000.0,67.0,0
31200.0,0.0,0.0,1.0,106.81,767.44,22.35,20000.0,13.0,1
48000.0,0.0,0.0,0.0,15.43,396.75,19.92,15000.0,28.0,0
35000.0,0.0,0.0,1.0,19.92,161.11,12.73,4800.0,13.0,1
32000.0,0.0,0.0,0.0,26.25,101.9,13.56,3000.0,46.0,1
25000.0,0.0,0.0,0.0,21.22,129.93,19.92,3500.0,35.0,1
86000.0,0.0,0.0,0.0,14.99,375.16,7.84,12000.0,47.0,1
90000.0,0.0,0.0,0.0,9.17,93.79,7.84,3000.0,30.0,0
120000.0,0.0,0.0,0.0,14.77,398.81,16.91,11200.0,26.0,0
102433.0,0.0,0.0,2.0,31.31,95.86,25.34,2400.0,20.0,0
40900.0,0.0,0.0,0.0,29.84,468.94,7.84,15000.0,49.0,0
50000.0,0.0,0.0,0.0,13.73,251.74,12.73,7500.0,64.0,1
42000.0,0.0,0.0,2.0,22.31,75.24,20.89,2000.0,9.0,0
43160.0,0.0,0.0,2.0,12.63,602.49,26.31,20000.0,11.0,0
72800.0,0.0,0.0,0.0,17.62,202.23,12.73,6025.0,32.0,0
40000.0,0.0,0.0,0.0,26.79,649.77,10.47,20000.0,32.0,0
185000.0,0.0,0.0,1.0,20.82,537.03,12.73,16000.0,8.0,1
180000.0,0.0,0.0,0.0,6.48,219.76,18.94,6000.0,28.0,0
67000.0,0.0,0.0,0.0,30.13,767.44,22.35,20000.0,46.0,1
74000.0,0.0,0.0,0.0,18.67,312.63,7.84,10000.0,80.0,0
69000.0,0.0,0.0,1.0,34.35,722.75,17.97,20000.0,19.0,1
26000.0,0.0,0.0,0.0,17.87,282.14,20.89,7500.0,49.0,0
45000.0,0.0,0.0,0.0,19.6,1068.24,16.91,30000.0,36.0,0
80000.0,0.0,0.0,0.0,5.63,334.11,19.92,9000.0,56.0,0
35000.0,0.0,0.0,0.0,4.77,304.53,17.97,12000.0,66.0,1
109000.0,0.0,0.0,1.0,27.71,1128.56,20.89,30000.0,17.0,1
50000.0,0.0,0.0,3.0,17.86,53.71,12.73,1600.0,6.0,0
55000.0,0.0,0.0,0.0,7.7,255.44,10.08,12000.0,68.0,0
52000.0,0.0,0.0,0.0,10.41,443.27,25.34,15000.0,45.0,1
90000.0,0.0,0.0,2.0,2.13,564.28,20.89,15000.0,20.0,1
85000.0,0.0,0.0,0.0,23.45,216.83,17.97,6000.0,60.0,0
117000.0,0.0,0.0,1.0,22.38,983.02,11.06,30000.0,23.0,0
74000.0,0.0,0.0,1.0,2.95,503.47,12.73,15000.0,23.0,0
35000.0,0.0,0.0,0.0,18.53,99.0,11.55,3000.0,65.0,0
70000.0,0.0,0.0,6.0,9.69,742.46,19.92,20000.0,14.0,1
58240.0,0.0,0.0,0.0,24.07,208.1,12.73,6200.0,56.0,0
104000.0,0.0,0.0,1.0,34.35,944.71,20.89,35000.0,13.0,0
85000.0,0.0,0.0,0.0,16.12,212.87,10.08,10000.0,40.0,0
54000.0,0.0,0.0,10.0,8.6,158.52,16.14,4500.0,23.0,0
120120.0,0.0,0.0,0.0,12.51,282.16,14.47,12000.0,61.0,1
81000.0,0.0,0.0,1.0,22.98,712.16,16.91,20000.0,59.0,0
145000.0,0.0,0.0,1.0,24.19,557.52,7.21,18000.0,18.0,0
110000.0,0.0,0.0,0.0,16.2,197.78,18.94,5400.0,28.0,0
80000.0,0.0,0.0,1.0,16.77,264.0,11.55,8000.0,12.0,0
95000.0,0.0,0.0,2.0,30.29,890.95,19.92,24000.0,6.0,0
123000.0,0.0,0.0,2.0,13.88,503.47,12.73,15000.0,5.0,0
102000.0,0.0,0.0,0.0,23.17,383.72,22.35,10000.0,25.0,1
65000.0,0.0,0.0,2.0,26.03,324.89,10.47,10000.0,7.0,0
45643.68,0.0,0.0,0.0,25.69,269.92,20.89,10000.0,42.0,0
75000.0,0.0,0.0,0.0,30.13,433.71,24.37,11000.0,32.0,0
52000.0,0.0,0.0,0.0,11.38,352.27,16.14,10000.0,80.0,0
65000.0,0.0,0.0,0.0,9.05,115.12,22.35,3000.0,62.0,0
38300.0,0.0,0.0,0.0,12.66,361.38,17.97,10000.0,73.0,0
69000.0,0.0,0.0,0.0,9.25,344.07,14.47,10000.0,40.0,1
148500.0,0.0,0.0,0.0,9.94,96.34,14.47,2800.0,59.0,0
130000.0,0.0,0.0,0.0,25.33,126.82,16.14,3600.0,59.0,0
31200.0,0.0,0.0,1.0,63.65,748.63,17.97,29500.0,19.0,0
142000.0,0.0,0.0,0.0,11.63,193.83,10.08,6000.0,81.0,0
50000.0,0.0,0.0,0.0,23.57,375.16,7.84,12000.0,35.0,0
87000.0,0.0,0.0,0.0,1.38,891.27,11.06,27200.0,51.0,1
58000.0,0.0,0.0,0.0,3.06,309.74,7.21,10000.0,47.0,0
77000.0,0.0,0.0,1.0,11.06,346.76,15.02,10000.0,10.0,1
40500.0,0.0,0.0,0.0,29.16,302.31,20.89,11200.0,37.0,0
93000.0,0.0,0.0,1.0,22.04,495.58,7.21,16000.0,19.0,0
145000.0,0.0,0.0,1.0,13.48,975.71,16.14,40000.0,4.0,1
43000.0,0.0,0.0,0.0,18.0,155.68,23.4,4000.0,48.0,0
75000.0,0.0,0.0,0.0,8.85,630.4,29.69,19600.0,30.0,0
160000.0,0.0,0.0,1.0,24.05,969.15,10.08,30000.0,24.0,0
36000.0,0.0,0.0,0.0,20.73,176.62,13.56,5200.0,54.0,0
35000.0,0.0,0.0,2.0,39.44,352.27,16.14,10000.0,17.0,1
52790.0,0.0,0.0,0.0,22.41,246.59,16.14,7000.0,40.0,0
75000.0,0.0,0.0,0.0,21.26,509.03,30.79,15500.0,44.0,0
100000.0,0.0,0.0,1.0,23.35,427.3,16.91,12000.0,21.0,0
100000.0,0.0,0.0,0.0,36.87,1084.13,17.97,30000.0,33.0,1
85594.0,0.0,0.0,0.0,9.7,193.83,10.08,6000.0,47.0,0
167000.0,0.0,0.0,0.0,29.65,309.74,7.21,10000.0,62.0,1
32126.0,0.0,0.0,0.0,25.7,554.81,15.02,16000.0,30.0,0
105000.0,0.0,0.0,0.0,45.95,798.17,13.56,23500.0,39.0,0
84000.0,0.0,0.0,1.0,10.76,470.26,14.47,20000.0,22.0,0
110000.0,0.0,0.0,0.0,19.08,406.42,7.84,13000.0,34.0,0
50000.0,0.0,0.0,0.0,17.31,123.3,16.14,3500.0,32.0,0
32500.0,0.0,0.0,0.0,47.45,1238.93,7.21,40000.0,72.0,0
72500.0,0.0,0.0,0.0,46.4,846.39,19.92,32000.0,53.0,0
90000.0,0.0,0.0,0.0,13.32,134.26,12.73,4000.0,30.0,0
38000.0,0.0,0.0,0.0,22.05,155.68,23.4,4000.0,74.0,1
64000.0,0.0,0.0,0.0,12.54,167.83,12.73,5000.0,53.0,0
75000.0,0.0,0.0,1.0,12.61,491.51,11.06,15000.0,4.0,0
86000.0,0.0,0.0,0.0,16.76,487.86,16.14,20000.0,41.0,0
100199.0,0.0,0.0,0.0,14.31,1320.0,11.55,40000.0,57.0,0
128000.0,0.0,0.0,2.0,7.88,327.68,11.06,10000.0,4.0,0
75000.0,0.0,0.0,0.0,10.99,536.98,10.47,25000.0,41.0,1
60000.0,0.0,0.0,0.0,17.5,396.0,11.55,12000.0,72.0,0
